RecordID,Measurementtimestamp,VehicleID,FleetID,TruckID,Region,OperationalHours,Mileage,EngineHealth,SensorData,VehicleSpeedSensor,Vibration,EngineLoad,EngineCoolantTemp,IntakeManifoldPressure,EngineRPM,SpeedOBD,IntakeAirTemp,MassAirFlowRate,ThrottlePosManifold,VoltageControlModule,AmbientAirTemp,AccelPedalPosD,EngineOilTemp,SpeedGPS,GPSLongitude,GPSLatitude,GPSBearing,GPSAltitude,TurboBoostAndVcmGauge,TripDistance,LitresPer100kmInst,AccelSsorTotal,CO2InGPerKmInst,TripTimeJourney,MaintenanceFlag
9221,2/22/2016 18:17,1696,81,331,2,3302,95296,0.597459295,91.49680314,110,1.898264702,29.84375059,88,41,3033,80,36,167.8894552,32.26121036,12.71058912,4,50.11693138,131,9,166.7282475,0.228328969,113.5746878,4480,28.25725923,400.2824957,13.70104541,7.560855164,207.0289915,195,1
9222,2/22/2016 18:17,1833,92,420,2,401,80793,0.773388674,5.082156408,23,1.174975634,97.67408884,117,76,3105,111,-6,26.50354492,53.89301097,11.29867581,2,10.12318498,70,74,8.133333164,-10.37391381,253.0082193,4786,75.57366355,550.4925076,10.3589771,1.24068232,455.3006706,129,0
9223,2/22/2016 18:17,1264,22,75,1,2322,55872,0.823268787,81.04961209,34,4.558895832,13.32327098,72,10,1234,75,22,42.28189154,5.424337882,14.67841852,38,43.99712135,133,87,-134.3436433,-88.47425795,203.9863616,363,7.364614192,555.5175252,11.60261775,7.442265429,495.0940439,66,1
9224,2/22/2016 18:17,1874,15,201,1,4087,110082,0.664480872,6.618015495,72,1.84069277,69.51692004,102,113,518,129,49,107.8970917,75.97742693,13.90408399,49,76.29890767,76,68,30.9794866,-8.735653536,267.1329769,1582,29.77245019,368.7485473,17.56670656,2.285859376,142.5242759,103,0
9225,2/22/2016 18:17,1611,15,454,3,8475,37938,0.657840383,33.06606179,6,4.580977011,45.14708274,106,17,1414,30,-7,192.9606594,59.22049881,14.22988054,21,8.697379348,113,56,93.48889522,11.51560605,227.6470666,3571,52.08435032,427.5773805,26.51196615,2.683836849,196.477673,14,2
9226,2/22/2016 18:17,1341,25,34,4,8507,167892,0.53011925,2.230152811,127,4.810270874,15.25591359,111,39,1160,55,-6,146.30755,23.46941617,11.92789809,42,98.26913665,120,93,-106.3928488,-48.35639226,154.8368143,4505,69.94326369,155.6569804,5.398701118,6.61999634,119.5295039,68,1
9227,2/22/2016 18:17,1831,53,314,2,907,144663,0.97841278,91.1541699,22,2.091564892,58.77668538,119,192,3047,6,34,42.80775024,64.18663528,13.32242662,-11,84.59029755,98,11,-148.5824033,-84.11096484,60.32345354,1119,73.07265225,695.2732404,25.91918228,5.177031591,267.5830949,266,1
9228,2/22/2016 18:17,1725,21,111,4,8740,53013,0.901807964,70.67889952,6,3.619670504,59.47398753,87,65,1138,60,42,190.6244731,46.84280185,11.59000083,44,35.29208834,148,82,111.3907668,-67.83509702,37.33278932,4297,7.151703537,661.8913449,12.09846779,5.421645244,249.1586788,71,2
9229,2/22/2016 18:17,1277,66,421,2,9118,16784,0.879724565,36.91352321,55,2.043118233,17.97519697,90,15,2115,33,-8,102.4652713,51.16325952,14.05810377,-1,92.40286212,72,96,48.84416365,83.92191889,211.5226807,3343,60.74866081,391.2657602,24.28804184,8.253104518,262.7502146,254,2
9230,2/22/2016 18:17,1673,91,352,2,4244,69712,0.51088946,37.74565829,92,3.316579639,46.09764803,93,169,938,116,49,129.42277,7.918523614,11.85406431,-18,75.73569892,107,22,-161.7931929,-17.32380402,330.0303417,3712,15.52259512,998.3250791,16.41780696,6.149215509,356.5280441,207,1
9231,2/22/2016 18:17,1438,32,316,3,9886,164300,0.812154552,63.98428635,5,3.882137082,89.86454839,85,76,2064,47,44,197.2720826,2.188681206,13.1691789,18,50.75268642,122,37,-103.9368083,-46.87256101,50.08931547,953,96.33412986,88.5449451,21.10029786,6.061370824,312.6934552,216,2
9232,2/22/2016 18:17,1156,21,396,2,2442,128118,0.590314268,8.964830487,30,3.228418501,11.40796136,100,77,2836,115,10,140.3039705,33.50677551,12.55142204,26,92.36233919,131,132,27.40615743,7.589953002,39.48327426,4284,73.77957023,910.0573465,11.8970017,8.114539299,171.4206434,265,1
9233,2/22/2016 18:17,1421,68,237,2,3374,199058,0.830858766,14.50486314,104,1.518871246,97.5528528,111,37,958,76,-5,107.464776,4.674447583,14.61232248,-1,22.77970086,70,6,168.0882302,54.26152293,244.0924147,1357,85.74014521,111.8063169,19.69033859,4.433269307,275.0191209,126,2
9234,2/22/2016 18:17,1250,44,32,1,6311,29466,0.810577745,84.72242116,88,1.610011572,0.822487671,72,118,765,48,0,170.6526771,33.99427298,12.83471684,28,22.13397639,137,1,-108.9057458,-11.15056122,278.8606464,2134,68.1616892,357.5136837,27.98144674,3.96062625,393.0552681,219,1
9235,2/22/2016 18:17,1877,83,209,3,5001,147885,0.925962679,20.23130861,127,4.322341975,62.28148973,86,117,1928,114,14,190.4546208,37.73367121,12.22330949,11,3.31108567,109,10,-107.179895,65.18125285,97.13281491,944,67.31365026,476.94354,15.97018642,0.960054461,276.6121193,125,0
9236,2/22/2016 18:17,1608,66,132,1,1482,97687,0.627717048,72.66663977,119,2.863845862,56.15770812,102,22,644,105,-3,195.9512204,26.22239764,11.07499878,44,3.985020815,125,23,9.498067786,72.87921697,253.3004578,2371,19.36811061,478.2459314,9.958708969,0.140640629,214.2266741,285,0
9237,2/22/2016 18:17,1529,90,106,2,530,11620,0.513730889,22.58029028,41,4.517714777,1.140379354,76,96,1714,129,42,196.8365452,75.5069134,13.50879636,18,54.8365863,87,71,144.294876,24.2087155,323.9455506,3661,28.55979857,787.031854,9.803256227,7.230256594,191.1316624,268,1
9238,2/22/2016 18:17,1326,98,33,3,8241,30924,0.95705544,8.814631719,101,2.152274717,62.0368416,109,76,1341,71,17,93.02450631,42.2685566,13.01904988,8,42.36983522,133,96,178.3532282,10.18669019,333.4515496,331,83.51417145,701.5673568,27.86216654,4.882433501,193.2856729,230,2
9239,2/22/2016 18:17,1960,14,43,2,3020,190078,0.954318014,90.00323633,12,1.390009158,79.6806454,91,136,3408,19,41,153.1975237,9.130864006,13.6909116,11,93.55605836,131,132,-170.3115178,-86.65575118,218.3294728,3569,66.37881909,211.7728194,22.29211401,9.765722062,269.4824388,232,1
9240,2/22/2016 18:17,1894,15,368,3,1715,39857,0.727929771,90.16727832,100,3.08022748,5.845766585,76,47,3321,124,-10,146.8580788,43.05120777,13.32133722,44,21.38492805,137,92,57.46313517,16.80659476,341.0548706,1386,79.24095901,295.8508721,9.034554866,9.629378438,142.2092718,159,1
9241,2/22/2016 18:17,1096,20,107,4,378,153011,0.539044029,60.53118976,82,4.461056909,50.17528078,102,33,2173,125,42,15.80081168,6.044303962,14.03633824,13,64.7997007,148,13,-129.7163714,4.106083654,142.4478625,2338,94.7673884,994.0937825,21.69770001,0.914459573,217.3413065,256,1
9242,2/22/2016 18:17,1512,34,265,4,3304,80682,0.748984494,46.20338444,79,2.556641224,73.00771721,74,21,2337,88,41,115.7238056,44.78086525,11.45133684,20,31.83971163,85,76,-74.69833866,-53.88206231,279.0092604,4532,86.44997298,154.8392524,5.748058604,0.833821551,137.8773928,236,0
9243,2/22/2016 18:17,1215,36,226,3,8658,107037,0.76200711,55.27599224,46,1.461309631,79.30056564,82,18,1850,19,15,128.0887477,76.32662504,11.12456187,46,80.87980068,100,44,-175.5706469,-57.39724651,125.5036307,1958,45.54716165,103.7931077,10.60266089,3.29135561,317.827606,81,2
9244,2/22/2016 18:17,1131,83,487,2,7300,67743,0.910862736,40.81274267,77,1.185491761,82.28027943,99,10,3569,30,21,34.30257286,79.35320539,12.22352876,28,89.30889975,102,59,-32.20281903,82.50807384,285.3800167,595,88.14263277,965.7548685,25.29542051,4.865479684,478.4041245,105,0
9245,2/22/2016 18:17,1259,9,179,3,2351,151150,0.858550722,75.7174616,3,2.301060263,8.157952611,79,157,1022,112,-7,187.4443475,43.85473381,14.41893022,4,51.73660693,121,103,33.84552155,53.70688922,267.7263255,3017,70.70379477,823.5786234,16.29112105,2.020918176,264.5803102,198,2
9246,2/22/2016 18:17,1124,71,222,2,994,194218,0.535402288,75.45607069,102,4.286227348,66.35059489,83,193,2462,130,36,13.92790017,90.61093197,14.81684959,-5,67.3279045,133,65,-177.03039,-50.43280959,15.09758556,1566,6.725995395,779.3440436,6.00425659,1.284137294,304.1800077,281,1
9247,2/22/2016 18:18,1081,30,370,4,2102,110777,0.852668805,81.89796097,110,1.499795727,72.06449735,76,90,1453,114,13,29.98996078,7.531887674,11.94780554,39,88.59221579,88,64,-19.31254415,32.80568296,77.32342126,3635,94.10437329,991.1452472,5.382972682,6.883670144,362.1929825,65,1
9248,2/22/2016 18:18,1282,77,125,2,9221,173786,0.567869734,52.29260794,53,2.81325555,27.47537919,100,41,2782,138,32,86.15740124,93.06077079,12.3970918,-8,41.64226797,87,68,-65.50449042,-0.170495898,62.70117966,2520,17.46776875,297.5778894,13.81001221,3.412654233,135.8194791,277,1
9249,2/22/2016 18:18,1682,91,276,1,7753,120684,0.544736014,80.13418616,128,0.947949625,97.51963976,73,78,1518,2,23,198.678201,91.86118264,14.86951355,25,50.69562846,74,105,-178.1468697,62.22698543,10.25130471,1433,77.16225924,585.7038399,9.261343451,8.754418242,316.8381135,221,1
9250,2/22/2016 18:18,1058,63,167,4,9898,5845,0.699303566,15.57185964,113,3.740996118,71.83147266,115,93,537,58,36,15.56812445,92.55293962,12.2503426,43,11.68212166,86,87,-4.005151699,-56.83895309,285.9124463,3980,25.42208605,932.5583152,26.74757358,8.310525853,304.4224814,117,2
9251,2/22/2016 18:18,1543,35,151,1,1501,35678,0.538681803,3.013472989,62,2.349882416,91.70697255,117,129,3035,55,13,52.54946414,47.60142746,13.49518234,18,93.4021765,148,47,109.6486123,-72.87364328,87.24510987,2823,33.22433621,832.9620561,13.66668187,9.973487384,400.0656545,290,1
9252,2/22/2016 18:18,1160,13,41,4,7968,142725,0.914634497,64.80530486,29,1.269093132,69.40721826,111,190,3978,112,36,76.29835759,7.988324177,11.94937288,49,51.03418229,80,44,155.1714648,22.77581882,126.2021542,1883,76.38577802,430.9651763,11.38823615,1.238893643,396.5981504,226,0
9253,2/22/2016 18:18,1283,79,300,4,4053,71855,0.731564593,10.54760179,90,3.799303448,13.00698351,73,165,3617,54,20,179.0790337,53.59748624,14.44215406,48,34.82615693,149,129,86.00832353,-83.5394912,228.5902994,1363,49.58694724,547.7291661,29.43736862,2.569398944,463.0021845,107,0
9254,2/22/2016 18:18,1105,46,381,1,1636,91037,0.793501878,55.06699111,28,3.667407276,25.91116032,83,16,1136,128,47,168.357488,49.57237258,13.87798796,44,88.40592031,126,58,96.55984958,70.1474202,322.4628168,4280,55.68772559,149.0258276,18.67266462,5.972132852,140.1355869,112,0
9255,2/22/2016 18:18,1104,56,35,3,439,47670,0.788432262,72.1124955,67,0.264446497,42.33055192,84,145,1299,132,-2,24.22349696,22.50188234,11.6709418,33,82.44226412,114,38,89.44314983,79.96168924,295.5808109,4038,74.07146753,679.5153007,29.72211821,6.339031987,120.2515613,50,0
9256,2/22/2016 18:18,1438,9,407,2,3778,26487,0.989054893,40.70854262,56,2.264175783,42.86656793,104,160,613,3,38,127.7647058,76.88275929,13.19997778,40,22.50328459,129,38,-92.52539038,-5.03814932,69.89028098,4166,63.0504141,845.5325283,26.37311868,8.102119377,295.0638598,214,0
9257,2/22/2016 18:18,1227,87,314,4,9091,84868,0.957891253,4.387271222,32,3.005830144,64.56069668,103,16,1462,77,47,185.1234934,2.209526936,12.82204538,-17,92.26043327,104,12,-51.03287133,15.66134345,54.73765689,3579,45.27508766,495.8923528,28.7898217,5.876582968,205.1564171,292,2
9258,2/22/2016 18:18,1699,36,304,2,8057,160889,0.924564029,88.71314003,109,1.354265919,57.92290757,83,116,3708,40,40,59.69259473,85.9478369,14.08096719,37,52.66886529,114,17,-21.04753563,18.41714196,3.67898026,4091,95.49359117,946.9653845,8.884869552,6.513298681,493.1169757,204,1
9259,2/22/2016 18:18,1581,3,231,4,9060,73426,0.691634613,4.324504177,101,0.37582987,8.577176842,82,161,759,24,4,102.6005158,63.5008797,13.91057317,-19,47.94748678,147,62,-99.95323195,-25.92383525,184.4245649,3482,90.38745274,800.7308575,14.41056232,8.133197133,237.7022058,199,2
9260,2/22/2016 18:18,1317,98,215,2,3685,171465,0.57254985,90.47525099,118,1.491484447,84.05509191,93,185,3621,6,18,102.6799649,89.26049129,13.76783649,-18,51.34326733,143,62,-53.96470869,-71.66218814,142.5018857,3549,72.24181184,629.7647561,29.54939443,2.170317993,392.4286975,223,1
9261,2/22/2016 18:18,1463,19,314,4,6530,10513,0.795933501,5.263058793,103,4.348934442,85.3350681,92,91,1505,109,-1,183.1186952,37.85149907,13.82348202,31,5.572018744,134,1,58.37182965,-23.56685595,301.8088932,2604,88.40351792,747.3846962,20.07366525,3.196122572,253.6697743,282,0
9262,2/22/2016 18:18,1801,28,101,3,2704,65842,0.720158038,73.51594985,49,1.762715466,85.12285923,85,97,3512,116,38,61.68067398,16.61048502,14.57265021,35,57.72535297,123,22,-114.0659355,-10.03772946,150.0820737,1304,18.59723325,910.3760727,10.45583961,0.013832566,188.4523828,100,0
9263,2/22/2016 18:18,1598,23,57,4,4156,144716,0.612763326,92.48467622,85,3.954775562,21.98568845,104,86,3648,139,2,77.96048453,31.36731168,14.08691698,37,6.91290326,99,70,-171.8802882,89.6092727,273.7176049,835,33.58494234,662.0017165,28.55126678,7.507118681,153.6279653,278,1
9264,2/22/2016 18:18,1881,7,215,3,8731,170469,0.548846058,90.69803137,48,3.540887444,31.8891387,96,199,3644,2,-9,182.3083409,94.16917242,13.23175362,46,14.95614115,148,138,10.49381031,48.86844577,306.1259722,628,12.56993859,58.14112426,5.947328707,1.491675974,264.4318304,274,1
9265,2/22/2016 18:18,1873,76,423,4,2369,113756,0.718046649,89.33849079,78,4.797144657,73.59035341,103,17,2562,79,3,129.2338703,34.0021772,14.53773311,20,93.03815516,83,16,59.05467195,86.08919824,239.5074617,439,77.49024548,545.5972219,9.562519208,6.913291531,271.1413094,25,1
9266,2/22/2016 18:18,1471,14,156,2,6202,123000,0.82543386,88.30786232,86,4.372926396,40.55563785,90,182,3933,60,42,189.3132532,1.866249105,12.40848247,34,93.04762811,117,57,-23.79697318,22.33584964,141.7573714,2759,66.20781941,993.8715377,18.96091413,5.165906393,133.1933202,37,1
9267,2/22/2016 18:18,1055,46,64,1,2984,159592,0.812694907,51.04097309,139,4.713770852,44.74613575,77,50,1966,126,33,186.4640981,69.53333599,14.49689954,19,7.575634674,130,18,-66.9763061,-18.72329884,253.0127079,332,1.924053265,696.0641498,10.33113982,2.539752717,251.9739954,284,2
9268,2/22/2016 18:18,1624,15,62,4,9388,183584,0.88696072,55.76908363,112,0.214145234,59.68460994,102,120,2405,117,30,131.1631823,78.63975857,13.4429616,15,60.89975765,145,84,122.9586697,-14.17065802,234.2687126,322,85.41110572,168.2744266,26.9405134,4.424027226,136.4829119,194,2
9269,2/22/2016 18:18,1012,67,339,4,2873,189941,0.733277313,61.97174733,55,1.556739346,3.32059938,97,28,3528,72,5,61.54415028,61.83209746,14.27031807,31,2.919857677,110,32,74.70158718,32.08348128,5.896845968,2084,3.342844632,656.5510151,8.591134948,1.223698083,135.366855,205,2
9270,2/22/2016 18:18,1439,15,369,3,2555,169398,0.660819788,89.59483988,136,4.376481674,3.064924138,96,28,519,124,48,85.69079455,75.20877873,13.81859225,44,99.94254353,144,126,21.12078653,52.70351683,326.8629453,3304,54.38604556,492.4508527,26.65878673,2.114978162,247.362467,199,1
9271,2/22/2016 18:18,1017,51,368,2,7129,176910,0.769350209,83.81604196,110,1.926291221,6.001022885,86,147,1246,77,-7,106.4412083,55.99860581,12.14430844,-6,80.796744,114,54,-26.86297595,4.911914493,359.3230718,3726,43.18959776,238.8806498,20.13712324,3.004351655,319.2962253,34,1
9272,2/22/2016 18:18,1693,88,62,3,7848,198383,0.98750303,78.29785669,108,0.358440037,22.27756789,113,44,1207,66,11,31.70807704,33.94020297,14.97697307,21,13.98817529,78,122,74.34098864,-88.7769469,25.43832644,2453,81.54030336,404.1549332,14.13072128,7.953373765,310.2714193,175,2
9273,2/22/2016 18:18,1972,8,94,2,7919,48675,0.522545269,67.57242066,118,4.65022498,98.13990769,83,19,3423,4,19,56.74102705,59.63815573,12.13194145,-11,21.7645314,121,116,144.5121514,-31.32741969,104.8298947,836,46.32776107,61.31267115,11.39877969,7.49319959,318.0577295,175,1
9274,2/22/2016 18:18,1112,69,469,2,6984,71604,0.764332902,61.8383722,0,2.314785174,9.820260775,99,81,1495,62,10,93.15710388,71.26821747,13.17845045,27,4.114122288,124,122,-5.823723506,40.28786454,75.11651062,3035,36.0774595,403.8593973,23.15325226,5.791600308,482.9084932,39,0
9275,2/22/2016 18:18,1228,62,472,3,9053,179786,0.664632251,92.24668568,75,0.353864462,88.39389867,115,181,2510,58,44,163.0910689,69.65557606,12.11957633,49,72.38404924,144,120,27.51562231,-73.31104735,216.7876506,1227,65.69602559,936.0510604,23.48727181,5.629166173,101.195058,199,1
9276,2/22/2016 18:18,1170,51,341,1,105,178292,0.552675119,19.26441873,64,1.49066265,11.99412107,86,149,3113,57,29,77.2713057,76.80146419,12.84674556,0,31.38057796,126,18,55.74863823,-70.00908949,357.1285904,4552,75.3644324,352.9860719,21.37409116,0.585388457,258.2080116,38,1
9277,2/22/2016 18:18,1294,63,26,2,8949,15962,0.717335283,19.27250042,23,4.293295605,73.68018302,107,195,1408,123,-3,49.31803162,87.19686511,13.45746905,28,12.04126357,113,2,-14.22008082,77.38997426,106.4249202,4156,83.16939261,538.42153,7.178979942,4.345827647,279.1222387,46,2
9278,2/22/2016 18:18,1188,68,435,1,1059,78532,0.820582065,98.24695291,87,3.969357537,63.66350709,72,161,3312,43,25,172.0697997,2.692097233,11.873934,12,68.4569759,125,7,-1.242032541,-88.26484555,315.592919,2551,33.5450984,65.65598457,24.40249693,7.136975659,181.8200791,271,1
9279,2/22/2016 18:18,1425,78,121,3,4168,21833,0.764082784,55.3159033,33,4.986507681,72.80865675,75,16,3967,102,4,174.5359708,73.88607734,13.11485742,41,59.28575589,111,6,-165.0595599,53.02903419,76.49222457,3726,99.06218527,189.4777652,17.6954273,3.554229543,101.8036464,15,0
9280,2/22/2016 18:18,1976,16,50,1,3366,6913,0.514588235,48.33741336,102,2.256159399,8.666506591,94,29,651,111,-1,45.70670443,67.66905949,14.31841081,18,92.49893785,123,23,152.2139163,-28.30522281,338.712616,428,57.35130872,530.0929677,18.37154674,4.647213245,204.5844111,114,1
9281,2/22/2016 18:18,1078,84,371,2,3539,179829,0.789558732,85.05953748,118,1.582365108,75.18211814,75,24,2298,112,39,87.8976236,97.63551947,14.53128571,-11,35.15684408,143,111,161.4376856,60.23832528,189.0593246,1963,66.19516501,217.0939851,29.85965106,0.33434496,272.0850486,184,1
9282,2/22/2016 18:18,1657,24,252,3,4376,125661,0.616001292,84.97679228,123,0.752425559,32.67307484,105,28,547,71,39,41.77038554,14.30727531,12.15658459,23,73.41049884,140,74,155.9649694,-33.57958148,291.0604972,3747,76.73156311,682.8542556,16.58603364,8.265838868,491.7599099,16,1
9283,2/22/2016 18:18,1918,6,36,1,4355,62076,0.670738278,17.65980164,56,1.560498115,25.18137065,108,20,603,13,21,176.2935776,55.54403102,11.62690985,-7,9.615944597,103,70,-157.1418165,25.49607773,158.9719432,3975,82.96033106,451.241271,14.66649113,6.142334591,488.105659,194,0
9284,2/22/2016 18:18,1181,57,410,3,5331,174249,0.656102372,17.35723069,49,1.078204345,62.45582815,105,11,514,106,5,39.02492227,38.30960622,12.29983352,44,85.65977035,139,40,-179.6349099,37.57949582,253.8705887,2515,31.75889659,532.6096748,7.448059162,7.011820165,409.5525325,234,2
9285,2/22/2016 18:18,1498,31,289,3,9642,56697,0.929256654,79.52647651,9,3.373305304,10.07103049,119,178,516,6,36,176.3995733,30.10818923,11.81513309,-9,71.26344169,123,115,-158.5762608,-74.11152816,136.253982,4249,26.4503113,808.0946028,8.361939714,2.915172749,161.0339382,141,2
9286,2/22/2016 18:18,1797,6,379,1,1243,108115,0.523786509,78.56324321,127,3.85428935,24.13070689,72,57,2214,116,4,39.94602106,58.85675478,13.91348883,14,11.62818334,97,125,25.33267371,57.84474766,172.991622,1240,70.85052363,581.0782888,8.729270467,8.089825429,309.992299,225,1
9287,2/22/2016 18:18,1761,99,100,2,5044,197911,0.673998376,22.51866877,90,4.037737382,55.27874633,104,50,1852,63,28,24.18827055,62.09421369,14.84159791,6,73.81890154,142,17,-27.48938672,85.7965557,235.2104889,4159,92.75985012,210.9204515,21.55032669,6.152688987,291.2026299,226,2
9288,2/22/2016 18:18,1865,79,324,2,7556,75863,0.697408168,84.15101362,6,3.785630732,77.97129593,116,129,3797,97,28,21.43304724,71.42102228,12.27559414,32,3.492049892,103,77,176.7734277,-78.50639583,115.2397569,2431,3.054676478,135.1132237,11.48914316,8.078832327,455.6839584,165,1
9289,2/22/2016 18:18,1825,29,329,2,8019,35118,0.809417132,48.00511303,50,2.502668165,86.89120455,88,158,2009,31,33,146.1872335,94.05922459,12.2594826,16,93.2839061,148,96,102.0757965,-43.39193442,107.3637171,3342,35.06363362,983.4365502,27.75414803,5.867697011,464.8893304,178,2
9290,2/22/2016 18:18,1707,67,136,2,1547,41229,0.894482424,46.99891147,124,2.023069468,42.64614381,80,74,3995,75,-10,168.9008153,50.21461901,13.82703132,-5,76.64282828,80,96,61.8196114,-14.1964068,297.6915083,4543,12.36806164,958.8949758,15.47814421,0.748571578,386.5003498,254,0
9291,2/22/2016 18:18,1834,75,194,4,9492,143605,0.863832569,98.5693593,107,0.590747742,97.60223638,84,115,1173,53,-8,93.36006954,83.4654325,13.73787155,-17,59.20590209,136,67,-134.0298305,-85.07635433,8.580384836,2836,66.17371547,627.9358777,7.335312257,7.672334826,357.4632616,201,1
9292,2/22/2016 18:18,1070,3,221,3,9114,128800,0.876311052,51.92145966,100,2.93537389,77.36595548,106,152,1125,16,42,170.9690856,83.66200901,12.7451489,9,81.77045332,87,21,-42.47409575,9.258608354,152.1624561,3980,66.55360879,772.8200622,14.57351335,9.163027192,113.8806144,280,2
9293,2/22/2016 18:18,1247,28,279,3,2460,49178,0.596193508,13.70453786,72,2.318867054,40.24784689,101,190,2401,48,6,43.92424156,12.82581288,12.2568104,30,2.06564964,133,138,135.0101224,-37.97051246,60.7017614,3620,1.291483955,600.3108058,8.872084044,4.344392708,357.0385039,165,1
9294,2/22/2016 18:18,1145,74,326,4,9820,35411,0.955868637,28.01558204,38,1.291950688,39.14996338,100,59,703,10,44,72.59039315,49.83336043,12.92229419,5,23.73356396,148,17,82.53322685,36.66345582,172.8746878,672,78.90669286,854.6805672,7.988838511,9.463071177,482.561473,222,2
9295,2/22/2016 18:18,1617,97,55,3,8716,152912,0.70707434,33.36821151,32,4.032562494,43.9823733,91,28,3323,90,1,163.9315025,59.49312274,13.81082924,1,57.98546053,145,2,-169.7746138,19.48574338,271.9828403,1269,52.25313151,829.7708389,14.15096166,2.973642101,289.7169369,191,2
9296,2/22/2016 18:18,1774,48,427,3,5181,144240,0.505554515,95.84669379,32,3.584276482,74.71958303,76,26,654,24,38,36.26753938,16.77128507,12.65808514,-4,35.39980903,117,60,-64.82974332,23.07094472,286.6359346,3335,20.30950476,159.1073884,18.45523213,0.224795163,476.0439799,262,1
9297,2/22/2016 18:18,1295,80,484,1,3616,64228,0.834048091,26.40373842,37,2.883985118,31.98049163,70,197,3393,36,24,97.69092157,62.28065921,14.47543072,39,1.198560284,83,37,48.20365826,38.78642732,64.81351373,3894,71.83920845,716.8145,19.4306934,6.693100893,494.7104943,118,0
9298,2/22/2016 18:18,1581,10,110,4,4098,174370,0.8020014,43.04029394,20,1.082528298,10.22495543,101,105,1097,10,44,35.16108464,64.98470947,13.68114265,-6,78.52902966,70,95,8.709105577,37.42080955,46.08140811,2442,86.05042159,144.1933386,9.140470009,7.206108814,343.6389545,103,2
9299,2/22/2016 18:18,1469,33,149,3,6977,71180,0.562978818,74.96355495,68,2.893111344,56.28365481,90,155,3641,43,-9,55.58489297,17.29030095,13.61937402,8,19.6878903,113,52,174.9873048,-51.4579901,279.9805879,554,23.05040752,237.5647895,17.90737471,0.753560536,333.590272,110,1
9300,2/22/2016 18:18,1505,67,406,3,4674,81057,0.979933803,27.40963087,10,1.100067556,61.68584369,103,122,1232,87,24,129.0708155,92.47805712,13.80116418,-11,98.45242298,115,108,14.66460776,-74.84343932,98.63667103,2625,1.680016901,674.1017505,16.44599927,4.700345785,190.5364097,290,0
9301,2/22/2016 18:18,1192,69,265,4,8512,148773,0.780782215,70.16420532,125,3.688193606,94.03282552,108,197,3039,100,0,144.8631644,89.47623245,14.67492359,1,25.99854111,133,121,64.17572977,-48.20070466,15.74257321,4046,97.30163762,402.4609937,19.47556376,7.259914089,248.5310747,60,2
9302,2/22/2016 18:18,1067,12,162,4,6731,77800,0.734631993,20.75175964,55,0.944780936,13.4599569,77,163,3299,82,16,58.25287156,25.79544331,12.48935345,-1,17.59324391,78,105,101.3648345,68.69251122,35.70519129,2743,29.95042474,559.4855406,26.14850929,1.215574342,434.5508091,138,0
9303,2/22/2016 18:18,1493,57,187,1,6067,162858,0.699061111,24.25174758,40,3.723761792,53.34181078,96,83,3833,26,47,142.2696435,72.63302065,12.87402826,-8,18.27773993,149,14,-67.36946625,-85.10915386,37.58403813,3445,65.04545278,765.9320899,28.56540467,4.094611863,227.8854949,271,2
9304,2/22/2016 18:18,1816,44,410,1,6850,157394,0.604925689,98.63319374,106,2.749725066,21.63224474,112,171,2977,42,8,194.6756947,63.25389486,11.32018417,12,60.68166686,129,24,136.7974455,70.24156633,308.2663651,4993,43.74950084,339.3528838,14.69271763,2.164057576,429.8722638,268,1
9305,2/22/2016 18:18,1051,13,129,2,7055,182588,0.976406405,36.89444093,42,4.885512724,75.62440565,92,91,2592,65,9,47.22571231,66.77141778,12.11845606,8,59.04848003,113,60,-174.3799978,-48.1602908,61.63118763,3454,58.52412592,80.66317548,12.54903162,2.301343522,240.5394265,148,2
9306,2/22/2016 18:18,1881,24,484,2,3601,61515,0.85107932,72.96861156,51,2.387834772,35.38153872,85,70,3995,32,0,17.63376989,59.51388064,12.25203474,42,37.09361325,119,133,166.6456398,34.60266793,66.02900356,1204,83.63262087,276.566617,19.24478885,7.945457974,499.2451587,182,0
9307,2/22/2016 18:18,1362,44,108,1,4635,91176,0.783801874,84.00630969,47,1.274601744,63.79456851,83,67,2423,1,48,85.31170155,36.94105065,14.96590168,10,34.42463975,83,97,16.85468896,-61.95946851,287.32851,2914,29.97752057,443.0296185,10.02194499,7.510645102,477.7102419,124,1
9308,2/22/2016 18:18,1796,57,389,3,4507,96205,0.815600101,34.68523159,11,4.214313891,17.24038137,94,72,3739,116,43,112.9132489,2.752594145,12.64986285,-20,6.228536547,125,75,-167.6241476,-59.06839901,232.0933624,2635,34.37969535,135.4549864,23.95482924,6.524795423,400.6100797,53,0
9309,2/22/2016 18:18,1916,96,425,4,3933,73297,0.920210229,35.71695014,134,2.943923065,58.1095717,74,67,2827,137,17,56.17968002,42.52235773,11.75162274,-9,84.93353714,78,116,37.45109601,74.32463761,235.678549,2771,9.543952501,451.6130781,27.89702757,3.615157805,174.9828183,202,0
9310,2/22/2016 18:18,1473,16,447,1,9236,195458,0.81786014,77.30884604,98,2.730433883,1.526925931,72,192,2469,32,6,70.16386011,86.5681079,14.74756129,4,16.50698473,119,93,-106.7277199,60.74912374,62.37257566,705,54.97730976,369.4357428,8.199840939,0.409015721,465.0308536,106,2
